Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU,SciName
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Megamonas,UNKNOWN,65e969da56f4c1bd3be29d4de84ddb4e,Megamonas UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,UNKNOWN,dd07395e920db4444b264448cc6d1cc6,Sutterella UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,UNKNOWN,8363d250fb737a371d0e33837f6c08bc,Colidextribacter UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,UNKNOWN,a326e7e108a78a7574b838bbb2b54ced,Bacteroides UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-008,UNKNOWN,5149fb08413c7337c72143587b578ab1,UCG-008 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UNKNOWN,UNKNOWN,3dab82c84390aa05d5b0ba261b80858c,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,UNKNOWN,a4880d08bdaee32b18e27f365e1bea71,Mobiluncus UNKNOWN
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,UNKNOWN,28a8d42068942ab56307a152218c771c,Cetobacterium UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pseudogracilibacillus,UNKNOWN,e722c63b850f2c7e88bfe5a18bcb3df8,Pseudogracilibacillus UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,5e3ab79020a747c9cc63ba18e11fee38,RF39 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,UNKNOWN,2168225d8fb770ad46fa7916ddbedc91,Bacteroides UNKNOWN
Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,UNKNOWN,UNKNOWN,UNKNOWN,7f262b76c83d50bb2b4b788fa0f3427e,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,UNKNOWN,bdf0f033f51308149d47bd13793d1118,Oceanobacillus UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Breznakia,UNKNOWN,eb48ca39afbbfd8755722e227753fec4,Breznakia UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,4cfb405e58e7ffea6e3bb96960b38ca4,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,UNKNOWN,403fb2a88868cc6e20138b715f157fea,Paracoccus UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,UNKNOWN,UNKNOWN,3ef80b8d57bb636fda5ffb3f1df37e3c,UNKNOWN UNKNOWN
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,UNKNOWN,40d8f9c5eb101bd63a16b185bd612f2b,LD29 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,f7d1a9dc7e0805c4c4e0fcd01792fb3a,Subdoligranulum UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,239067d69398a2fb997b3f7d0b07bb9a,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,UNKNOWN,739c93fff36be50d4ac401c72a6a0cdc,Clostridium_sensu_stricto_1 UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,UNKNOWN,f795dd0e6f11c43a695f9188020204fa,Gordonia UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,f7fda18d3b2e5252124f52fdab4d7d3a,Clostridia_UCG-014 UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum_succiniciproducens,42a9af9b8488fe6ebb2317f28f1ebdf6,Anaerobiospirillum Anaerobiospirillum_succiniciproducens
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,UNKNOWN,a40940258c0129a3256bdb589b29baf0,Actinomyces UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,iron-reducing_bacterium,d091a4d3ef4f3df3ce9ca948a31bbb5c,Aquabacterium iron-reducing_bacterium
Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,UNKNOWN,UNKNOWN,UNKNOWN,871b99772b7ead3ed8a217f566729af6,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,bf3443d8d87d780be6017c1c8b5b2d6b,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,6c30783af1c4f89cf23d6c261a1eff0e,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,efb71540108125289bc7059eb3c1c43f,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,UNKNOWN,4764c9892e1e8a1720557f820454acd5,UCG-010 UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,eeb6320a35d16dc755e8da8d29b87c00,RF39 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola,UNKNOWN,60bdc163616109d61b5d404173e53e9b,Paludicola UNKNOWN
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,UNKNOWN,39ebb89b0a583b3ac48f9650d3ed7ee2,Patulibacter UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,c567285b502426c992d5153868bb74e6,RF39 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,76a60ca376a1b7b5000793b9d04f7f04,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,UNKNOWN,e93b079c35fb397fe88282de87e72d4c,Prevotellaceae_UCG-003 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,UNKNOWN,a2796b00e845a4ff4b5c981a37b5fa35,Alistipes UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,a31fcc02abdc39a59b150d4c3e0d36c9,UNKNOWN UNKNOWN
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,UNKNOWN,6b61a16c50705621b94009038b0d213f,Cetobacterium UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,Absiella_argi,717317b7bd7ed7699d84f83576355001,Faecalitalea Absiella_argi
Bacteria,Proteobacteria,Alphaproteobacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ed0b4b3ba6b172bfbc29893b2a353a7e,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,ZOR0006,UNKNOWN,5e50943041dc4e3f0f2de0619c79645f,ZOR0006 UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,b3a4dacd23c13fce3c9d74bfad2b7381,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Wohlfahrtiimonadaceae,Ignatzschineria,Ignatzschineria_sp.,def1efaa6dc57d4331fd656fc8c1c8ec,Ignatzschineria Ignatzschineria_sp.
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,008d16dd19c58abf000370fea9072878,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,UNKNOWN,32e489d3a55671bd3595792cc0c34dfd,[Eubacterium]_coprostanoligenes_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,4cbfa68c6abe1aa938ac180d9f691f96,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,c0fcaa9549866f6a79164e8bf1699048,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,UNKNOWN,3da6ee4246ef6085bd9af151bb594968,Clostridium_sensu_stricto_1 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,fe2e507a885003b322aa1271ca5fe627,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,UNKNOWN,4dfb2222f4d2518335337069551ba9a0,Prevotellaceae_UCG-001 UNKNOWN
Bacteria,Firmicutes,Bacilli,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7ab291d1ef5aa9cb8191d6f9e7ae5381,UNKNOWN UNKNOWN
Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,UNKNOWN,6912d2c7d1de1c7b60f2647fa939c4cb,Pedosphaeraceae UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,9f58d3a26009464c887af757ef615e46,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,00a89a31ef932a4951c8c8c71a274ab5,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,UNKNOWN,UNKNOWN,UNKNOWN,423474553c4d5706a1b308f93475857f,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma_iowae,7b6a3a134eca4776a31fb9a7b9ab129b,Mycoplasma Mycoplasma_iowae
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,86ca9727e99d43fe8f80b9e99419a81c,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,c05f076ac62c8669b98291765616cd8f,Subdoligranulum UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,46070b7f460404040bb3f76c4b5445d3,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Megasphaera,UNKNOWN,9c419ce55bd668c5d7967d78a4b193a8,Megasphaera UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellaceae_bacterium,978a12c2966c0ed60a886008d107e4bf,Prevotella Prevotellaceae_bacterium
Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,UNKNOWN,d2403b7ef43c9e71672424a5302af833,[Eubacterium]_coprostanoligenes_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,UNKNOWN,84a256b80f2fd65baff1d45cfe9ea5c6,[Ruminococcus]_torques_group UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,UNKNOWN,6e73ea5d1d3a7031b5ea10f57e21b192,Saccharopolyspora UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,UNKNOWN,UNKNOWN,UNKNOWN,00d4306620fb956f4cb8ea6616da13a3,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Gulosibacter,UNKNOWN,4e7a2278933f23d8aad857a7564b71f5,Gulosibacter UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,UNKNOWN,6c4ec118a2eeef2a0c1a2f1d1ea64131,Pseudomonas UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,SC-I-84,UNKNOWN,17b5d72353194a18e302a411622bb0c6,SC-I-84 UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UNKNOWN,UNKNOWN,bbcddfb4862d97d7c013dea4c2a61e23,UNKNOWN UNKNOWN
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,54688dbe9fd19da1238aafb8e9a029b9,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,UNKNOWN,UNKNOWN,0fc5203bf3b45caa607904a39ada1d60,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola,UNKNOWN,b4d8163d0c946cd46dbd0503a132828b,Paludicola UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,0536a0bed132d8aae5fa1e068164f933,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina_pasteurii,2eef049632564c8c90f7f53361789066,Sporosarcina Sporosarcina_pasteurii
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter,UNKNOWN,4cb97533969564def1b021e0c8575846,Colidextribacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,8071c4473d2cc0604f2a9af8502f4d94,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,UNKNOWN,UNKNOWN,e902630d47affab6094d07f90763c600,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,UNKNOWN,f170a3995965905fc6ea1d8356437a4c,Rhodococcus UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,UNKNOWN,38eaa8f3d127290bf06b9a82171c37c0,Proteus UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UNKNOWN,UNKNOWN,a6f4bdd82a9d43eef3cee355fa4c9855,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,44451098a05c8f336d02535a4235281e,RF39 UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,UNKNOWN,UNKNOWN,02ff27b0613725af725b5b36ff495e86,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,ea60638f9057ef506db0120b45f7cd16,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Ruaniaceae,Ruania,UNKNOWN,6f61a199c47fab5bdbfdc305c505d4e2,Ruania UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,UNKNOWN,UNKNOWN,e684c197041441ec2a39f7056717f360,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,UNKNOWN,03cbf51bdc83ce662d297adb7d783623,RF39 UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,UNKNOWN,UNKNOWN,e2ba3129863f9a54b1c4b16641c77132,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,UNKNOWN,UNKNOWN,cfb879de67eec9d1a8067f9578d56921,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,2073cad64f0914721d57ae9f50481b2e,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Ileibacterium,Ileibacterium_valens,7c42e392c9e68e6de5e7edae24aa89c2,Ileibacterium Ileibacterium_valens
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_plebeius,cf105f3b0d2a6065889ebf277e5782ab,Bacteroides Bacteroides_plebeius
Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,UNKNOWN,abee0e7fcc28204ca55bc2b16e140d5b,UCG-010 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,UNKNOWN,63d8f537429d54ba2f01b4b3d069d959,Tyzzerella UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,UNKNOWN,61f3ecad6b8b614b8d6f053b12f7364e,Clostridia_UCG-014 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,f31544656066e44a96192ed782fc0844,UNKNOWN UNKNOWN
Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,UNKNOWN,279dd2e0f8c296849db44061ade755d1,Gastranaerophilales UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,UNKNOWN,2743823e7602e70cfa467627e69d2774,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium UNKNOWN
Bacteria,Cyanobacteria,Cyanobacteriia,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,e98dbc0c7624588a8cc76e82bc74e36e,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,UNKNOWN,cae9472accdf13cd37326aef803b745e,Pseudomonas UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,UNKNOWN,34c88cca13eef2adb3ec5bad0cd98a17,Tyzzerella UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,UNKNOWN,e8cf289b72f5577cc829f3022cbfbe5a,Subdoligranulum UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UNKNOWN,UNKNOWN,UNKNOWN,7ccb92b90258ae5b245496609f4830a0,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,UNKNOWN,UNKNOWN,UNKNOWN,4a9b65ade28c79c11c70de9f0b7f3da6,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UNKNOWN,UNKNOWN,UNKNOWN,ab720a44922891fdd65d87ea23d58af8,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella_jogaejeotgali,92692108be0a055b016d2d8b6ba40f70,Weissella Weissella_jogaejeotgali
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,UNKNOWN,b4bb370a59f2637d406ccc0f5a1b2a1e,Morganella UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,283ca1b27c558b2f557da35a584f8376,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,UNKNOWN,7d0fd17647460e5425eb0ce0aa995036,Sphingomonas UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Stackebrandtia,UNKNOWN,416f6ff83881fc9edfebe00f5bf5a0b0,Stackebrandtia UNKNOWN
Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,UNKNOWN,836a6afe36cebb16123274ec9a031d9a,Gastranaerophilales UNKNOWN
Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,UNKNOWN,9f9e898d236e0572b8e7a1fe1673acbc,Candidatus_Protochlamydia UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella,UNKNOWN,ed234201d6d28c9635f5f244e9ed7c94,Fournierella UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNKNOWN,d36fd3a1ffabd8f73cb415856dbffefc,Mycobacterium UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Peptococcus,Peptococcus_simiae,65d9f54f80c6f0858e61594904cf3550,Peptococcus Peptococcus_simiae
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,UNKNOWN,UNKNOWN,e784069ff16d9445e194bd2616f61c93,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Clostridiales_bacterium,260d96a015e897de141b8e0fcd1afb55,Christensenellaceae_R-7_group Clostridiales_bacterium
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,0c668cda93febb6631277e0d92212635,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,UNKNOWN,4c92860a7ba32771f4608c6af4faee58,Clostridia_vadinBB60_group UNKNOWN
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Family_XIII_AD3011_group,UNKNOWN,e1743677edc7ce66e8757d9ac5182154,Family_XIII_AD3011_group UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,UNKNOWN,UNKNOWN,fa220cab013c6b06429274c500f37c9e,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,UNKNOWN,5ffc5debbaff17b34ab7be214af493ee,Bradyrhizobium UNKNOWN
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,UNKNOWN,UNKNOWN,9ef3d1f72f93a9e4572ade8c0c3c76df,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,UNKNOWN,49ff4b9ad904b7540926c72823626888,Oscillibacter UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-010,UNKNOWN,3212c19e0c26ea27a64ac1154c2181da,Lachnospiraceae_UCG-010 UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,UNKNOWN,7ea4b157e51f38c83a0693ce6ea70f53,Ochrobactrum UNKNOWN
Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,UNKNOWN,90ad5e30f4225dfa6fe6a0d48294fcba,UCG-010 UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,UNKNOWN,55c772062ba017f4ff53573c648f130f,Morganella UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UNKNOWN,UNKNOWN,UNKNOWN,55177dc6659a516dab654ec60c5d7031,UNKNOWN UNKNOWN
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001,UNKNOWN,638bf50ed26e5ce7f3a0349b3fc68385,Prevotellaceae_UCG-001 UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,48fbd568d6b5814f18f5a34ef8fc5d41,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,UNKNOWN,f3f3f7145dfb5fb5d3523aa608ff8c12,Oceanobacillus UNKNOWN
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,UNKNOWN,08fd37fb2ca3746645d3e095eacd5216,Lactobacillus UNKNOWN
Bacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,aa61f428b1e21c205a917cee1c543998,UNKNOWN UNKNOWN
Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,UNKNOWN,371684b266c8ab548244e59dc8a8695d,Fimbriimonadaceae UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,d6313eec572abd679eb134a787b23378,UNKNOWN UNKNOWN
Bacteria,Proteobacteria,Alphaproteobacteria,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,514ca52d582f03c33a45004968cd68f2,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Breznakia,UNKNOWN,1ab3a810bb3dddf15807d19274e1138b,Breznakia UNKNOWN
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,UNKNOWN,UNKNOWN,4b1993cc001c6464226e0f6cea42c66d,UNKNOWN UNKNOWN
Bacteria,Actinobacteriota,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,UNKNOWN,84c22c9d27df281f5803e36eb35c5749,Glycomyces UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,a5a2df5188657c15527720ddafbbba1a,UNKNOWN UNKNOWN
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,UNKNOWN,UNKNOWN,c2ea22e9698e21f755ac6eb507a2072e,UNKNOWN UNKNOWN
Bacteria,Verrucomicrobiota,Verrucomicrobiae,LD1-PB3,LD1-PB3,LD1-PB3,UNKNOWN,0b0cfbc03a03cc4a16cf6b23cac84ee5,LD1-PB3 UNKNOWN
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,UNKNOWN,f5bd60271de650ddba310b57f94e39af,Desulfomicrobium UNKNOWN
